id,lith,goal
1255,SAND,1
1256,SAND,1
1257,SAND,1
1258,SAND,1
1259,SAND,1
1260,SAND,1
1261,SAND,1
1262,SAND,1
1263,SAND,1
1264,SAND,1
1265,SAND,1
1266,SAND,1
1267,SAND,1
1268,SAND,1
1269,SAND,1
1270,SAND,1
1271,SAND,1
1272,SAND,1
1273,SAND,1
1274,SAND,1
1275,SAND,1
1276,SAND,1
1277,SAND,1
1278,SAND,1
1279,SAND,1
1280,SAND,1
1281,SAND,1
1282,SAND,1
1283,SAND,1
1284,SAND,1
1285,SAND,1
1286,SAND,1
1287,SAND,1
1288,SAND,1
1289,SAND,1
1290,SAND,1
1291,SAND,1
1292,SAND,1
1293,SAND,1
1294,SAND,1
1295,ARGILLIT,0
1296,ARGILLIT,0
1297,ARGILLIT,0
1298,ALEVROLIT,0
1299,ARGILLIT,0
1300,ARGILLIT,0
1301,ARGILLIT,0
1302,ARGILLIT,0
1303,ARGILLIT,0
1304,ALEVROLIT,0
1305,DENSE,0
1306,DENSE,0
1307,DENSE,0
1308,DENSE,0
1309,DENSE,0
1310,DENSE,0
1311,ARGILLIT,0
1312,ARGILLIT,0
1313,ARGILLIT,0
1314,ARGILLIT,0
1315,ARGILLIT,0
1316,ARGILLIT,0
1317,ARGILLIT,0
1318,ARGILLIT,0
1319,ARGILLIT,0
1320,ARGILLIT,0
1321,ARGILLIT,0
1322,ARGILLIT,0
1323,ALEVROLIT,0
1324,ARGILLIT,0
1325,ALEVROLIT,0
1326,ARGILLIT,0
1327,ARGILLIT,0
1328,ARGILLIT,0
1329,ARGILLIT,0
1330,ARGILLIT,0
1331,ARGILLIT,0
1332,ALEVROLIT,0
1333,ALEVROLIT,0
1334,ALEVROLIT,0
1335,ALEVROLIT,0
1336,DENSE,0
1337,ARGILLIT,0
1338,ARGILLIT,0
1339,ARGILLIT,0
1340,ARGILLIT,0
1341,ARGILLIT,0
1342,ARGILLIT,0
1343,ARGILLIT,0
1344,ARGILLIT,0
1345,ARGILLIT,0
1346,ARGILLIT,0
1347,ARGILLIT,0
1348,ARGILLIT,0
1349,ARGILLIT,0
1350,ARGILLIT,0
1351,ARGILLIT,0
1352,ARGILLIT,0
1353,ARGILLIT,0
1354,ARGILLIT,0
1355,ARGILLIT,0
1356,ARGILLIT,0
1357,ARGILLIT,0
1358,ARGILLIT,0
1359,ARGILLIT,0
1360,ARGILLIT,0
1361,ALEVROLIT,0
1362,SAND,1
1363,DENSE,0
1364,DENSE,0
1365,DENSE,0
1366,DENSE,0
1367,SAND,1
1368,SAND,1
1369,SAND,1
1370,SAND,1
1371,SAND,1
1372,SAND,1
1373,SAND,1
1374,SAND,1
1375,SAND,1
1376,SAND,1
1377,SAND,1
1378,SAND,1
1379,SAND,1
1380,SAND,1
1381,SAND,1
1382,SAND,1
1383,SAND,1
1384,SAND,1
1385,SAND,1
1386,SAND,1
1387,SAND,1
1388,SAND,1
1389,SAND,1
1390,SAND,1
1391,SAND,1
1392,SAND,1
1393,SAND,1
1394,SAND,1
1395,SAND,1
1396,SAND,1
1397,SAND,1
1398,SAND,1
1399,SAND,1
1400,SAND,1
1401,SAND,1
1402,SAND,1
1403,SAND,1
1404,SAND,1
1405,SAND,1
1406,SAND,1
1407,SAND,1
1408,SAND,1
1409,SAND,1
1410,SAND,1
1411,SAND,1
1412,SAND,1
1413,SAND,1
1414,SAND,1
1415,SAND,1
1416,SAND,1
1417,SAND,1
1418,SAND,1
1419,SAND,1
1420,SAND,1
1421,SAND,1
1422,SAND,1
1423,SAND,1
1424,SAND,1
1425,SAND,1
1426,SAND,1
1427,SAND,1
1428,SAND,1
1429,SAND,1
1430,SAND,1
1431,SAND,1
1432,SAND,1
1433,SAND,1
1434,SAND,1
1435,SAND,1
1436,SAND,1
1437,SAND,1
1438,SAND,1
1439,SAND,1
1440,SAND,1
1441,SAND,1
1442,SAND,1
1443,SAND,1
1444,SAND,1
1445,SAND,1
1446,SAND,1
1447,SAND,1
1448,SAND,1
1449,SAND,1
1450,SAND,1
1451,SAND,1
1452,SAND,1
1453,SAND,1
1454,SAND,1
1455,ALEVROLIT,0
1456,ARGILLIT,0
1457,ARGILLIT,0
1458,ARGILLIT,0
1459,ARGILLIT,0
1460,ARGILLIT,0
1461,ARGILLIT,0
1462,ARGILLIT,0
1463,ARGILLIT,0
1464,ARGILLIT,0
1465,ARGILLIT,0
1466,ARGILLIT,0
1467,ARGILLIT,0
1468,ARGILLIT,0
1469,ARGILLIT,0
1470,ARGILLIT,0
1471,ALEVROLIT,0
1472,ALEVROLIT,0
1473,ALEVROLIT,0
1474,ARGILLIT,0
1475,ARGILLIT,0
1476,ARGILLIT,0
1477,ARGILLIT,0
1478,ARGILLIT,0
1479,ARGILLIT,0
1480,ARGILLIT,0
1481,ARGILLIT,0
1482,ARGILLIT,0
1483,ALEVROLIT,0
1484,ARGILLIT,0
1485,ARGILLIT,0
1486,ARGILLIT,0
1487,ARGILLIT,0
1488,ARGILLIT,0
1489,ARGILLIT,0
1490,ARGILLIT,0
1491,ARGILLIT,0
1492,ARGILLIT,0
1493,ARGILLIT,0
1494,ARGILLIT,0
1495,ARGILLIT,0
1496,ARGILLIT,0
1497,ARGILLIT,0
1498,ARGILLIT,0
1499,ARGILLIT,0
1500,ARGILLIT,0
1501,ARGILLIT,0
1502,ARGILLIT,0
1503,ARGILLIT,0
1504,ARGILLIT,0
1505,ARGILLIT,0
1506,ARGILLIT,0
1507,ARGILLIT,0
1508,ARGILLIT,0
1509,ARGILLIT,0
1510,ARGILLIT,0
1511,ARGILLIT,0
1512,DENSE,0
1513,DENSE,0
1514,ARGILLIT,0
1515,ARGILLIT,0
1516,ARGILLIT,0
1517,DENSE,0
1518,DENSE,0
1519,DENSE,0
1520,DENSE,0
1521,DENSE,0
1522,DENSE,0
1523,DENSE,0
1524,DENSE,0
1525,DENSE,0
1526,DENSE,0
1527,DENSE,0
1528,DENSE,0
1529,DENSE,0
1530,DENSE,0
1531,DENSE,0
1532,DENSE,0
1533,DENSE,0
1534,DENSE,0
1535,DENSE,0
1536,DENSE,0
1537,DENSE,0
1538,DENSE,0
1539,DENSE,0
1540,DENSE,0
1541,DENSE,0
1542,DENSE,0
1543,DENSE,0
1544,DENSE,0
1545,DENSE,0
1546,DENSE,0
1547,DENSE,0
1548,DENSE,0
1549,DENSE,0
1550,DENSE,0
1551,DENSE,0
1552,ARGILLIT,0
1553,ARGILLIT,0
1554,SAND,1
1555,SAND,1
1556,SAND,1
1557,SAND,1
1558,SAND,1
1559,ALEVROLIT,0
1560,ARGILLIT,0
1561,ARGILLIT,0
1562,ARGILLIT,0
1563,ARGILLIT,0
1564,ARGILLIT,0
1565,ARGILLIT,0
1566,ARGILLIT,0
1567,ARGILLIT,0
1568,ARGILLIT,0
1569,ARGILLIT,0
1570,ARGILLIT,0
1571,ARGILLIT,0
1572,ARGILLIT,0
1573,ARGILLIT,0
1574,ARGILLIT,0
1575,ARGILLIT,0
1576,ARGILLIT,0
1577,ARGILLIT,0
1578,ARGILLIT,0
1579,ARGILLIT,0
1580,ARGILLIT,0
1581,ARGILLIT,0
1582,ARGILLIT,0
1583,ARGILLIT,0
1584,ARGILLIT,0
1585,ARGILLIT,0
1586,ARGILLIT,0
1587,ARGILLIT,0
1588,ARGILLIT,0
1589,ARGILLIT,0
1590,ARGILLIT,0
1591,ARGILLIT,0
1592,ARGILLIT,0
1593,ARGILLIT,0
1594,ARGILLIT,0
1595,ARGILLIT,0
1596,ARGILLIT,0
1597,ARGILLIT,0
1598,ARGILLIT,0
1599,ARGILLIT,0
1600,ARGILLIT,0
1601,ARGILLIT,0
1602,ARGILLIT,0
1603,ARGILLIT,0
1604,ARGILLIT,0
1605,ARGILLIT,0
1606,ARGILLIT,0
1607,ARGILLIT,0
1608,ARGILLIT,0
1609,ARGILLIT,0
1610,ARGILLIT,0
1611,ARGILLIT,0
1612,ARGILLIT,0
1613,ARGILLIT,0
1614,ARGILLIT,0
1615,ARGILLIT,0
1616,ARGILLIT,0
1617,ARGILLIT,0
1618,ARGILLIT,0
1619,ARGILLIT,0
1620,ARGILLIT,0
1621,ARGILLIT,0
1622,ARGILLIT,0
1623,ARGILLIT,0
1624,ARGILLIT,0
1625,ARGILLIT,0
1626,ARGILLIT,0
1627,ARGILLIT,0
1628,ARGILLIT,0
1629,ARGILLIT,0
1630,ARGILLIT,0
1631,ARGILLIT,0
1632,ARGILLIT,0
1633,ARGILLIT,0
1634,ARGILLIT,0
1635,ARGILLIT,0
1636,ARGILLIT,0
1637,ARGILLIT,0
1638,ARGILLIT,0
1639,ARGILLIT,0
1640,ARGILLIT,0
1641,ARGILLIT,0
1642,ARGILLIT,0
1643,ARGILLIT,0
1644,ARGILLIT,0
1645,ARGILLIT,0
1646,ARGILLIT,0
1647,ARGILLIT,0
1648,ARGILLIT,0
1649,ARGILLIT,0
1650,ARGILLIT,0
1651,ARGILLIT,0
1652,ARGILLIT,0
1653,ARGILLIT,0
1654,ARGILLIT,0
1655,ARGILLIT,0
1656,ARGILLIT,0
1657,ARGILLIT,0
1658,ARGILLIT,0
1659,ARGILLIT,0
1660,ARGILLIT,0
1661,ARGILLIT,0
1662,ARGILLIT,0
1663,ARGILLIT,0
1664,ARGILLIT,0
1665,ARGILLIT,0
1666,ARGILLIT,0
1667,ARGILLIT,0
1668,ARGILLIT,0
1669,ARGILLIT,0
1670,ARGILLIT,0
1671,ARGILLIT,0
1672,ARGILLIT,0
1673,ARGILLIT,0
1674,ARGILLIT,0
1675,ARGILLIT,0
1676,ARGILLIT,0
1677,ARGILLIT,0
1678,ARGILLIT,0
1679,ARGILLIT,0
1680,ARGILLIT,0
1681,ARGILLIT,0
1682,ARGILLIT,0
1683,ARGILLIT,0
1684,ARGILLIT,0
1685,ARGILLIT,0
1686,ARGILLIT,0
1687,ARGILLIT,0
1688,ARGILLIT,0
1689,ARGILLIT,0
1690,ARGILLIT,0
1691,ARGILLIT,0
1692,ARGILLIT,0
1693,ARGILLIT,0
1694,ARGILLIT,0
1695,ARGILLIT,0
1696,ARGILLIT,0
1697,ARGILLIT,0
1698,ARGILLIT,0
1699,ARGILLIT,0
1700,ARGILLIT,0
1701,ARGILLIT,0
1702,ARGILLIT,0
1703,ARGILLIT,0
1704,ARGILLIT,0
1705,ARGILLIT,0
1706,ARGILLIT,0
1707,ARGILLIT,0
1708,ARGILLIT,0
1709,ARGILLIT,0
1710,ARGILLIT,0
1711,ARGILLIT,0
1712,ARGILLIT,0
1713,ARGILLIT,0
1714,ARGILLIT,0
1715,ARGILLIT,0
1716,ARGILLIT,0
1717,ARGILLIT,0
1718,ARGILLIT,0
1719,ARGILLIT,0
1720,ARGILLIT,0
1721,ARGILLIT,0
1722,ARGILLIT,0
1723,ARGILLIT,0
1724,ARGILLIT,0
1725,ARGILLIT,0
1726,ARGILLIT,0
1727,ARGILLIT,0
1728,ARGILLIT,0
1729,ARGILLIT,0
1730,ARGILLIT,0
1731,ARGILLIT,0
1732,ARGILLIT,0
1733,ARGILLIT,0
1734,ARGILLIT,0
1735,ARGILLIT,0
1736,ARGILLIT,0
1737,ARGILLIT,0
1738,ARGILLIT,0
1739,ARGILLIT,0
1740,ARGILLIT,0
1741,ARGILLIT,0
1742,ARGILLIT,0
1743,ARGILLIT,0
1744,ARGILLIT,0
1745,ARGILLIT,0
1746,ARGILLIT,0
1747,ARGILLIT,0
1748,ARGILLIT,0
1749,ARGILLIT,0
1750,ARGILLIT,0
1751,ARGILLIT,0
1752,ARGILLIT,0
1753,ARGILLIT,0
1754,ARGILLIT,0
1755,ARGILLIT,0
1756,ARGILLIT,0
1757,ARGILLIT,0
1758,ARGILLIT,0
1759,ARGILLIT,0
1760,ARGILLIT,0
1761,ARGILLIT,0
1762,ARGILLIT,0
1763,ARGILLIT,0
1764,ARGILLIT,0
1765,ARGILLIT,0
1766,ARGILLIT,0
1767,ARGILLIT,0
1768,ARGILLIT,0
1769,ARGILLIT,0
1770,ARGILLIT,0
1771,ARGILLIT,0
1772,ARGILLIT,0
1773,ARGILLIT,0
1774,ARGILLIT,0
1775,ARGILLIT,0
1776,ARGILLIT,0
1777,ARGILLIT,0
1778,ARGILLIT,0
1779,ARGILLIT,0
1780,ARGILLIT,0
1781,ARGILLIT,0
1782,ARGILLIT,0
1783,ARGILLIT,0
1784,ARGILLIT,0
1785,ARGILLIT,0
1786,ARGILLIT,0
1787,ARGILLIT,0
1788,ARGILLIT,0
1789,ARGILLIT,0
1790,ARGILLIT,0
1791,ARGILLIT,0
1792,ARGILLIT,0
1793,ARGILLIT,0
1794,ARGILLIT,0
1795,ARGILLIT,0
1796,ARGILLIT,0
1797,ARGILLIT,0
1798,ARGILLIT,0
1799,ARGILLIT,0
1800,ARGILLIT,0
1801,ARGILLIT,0
1802,ARGILLIT,0
1803,ARGILLIT,0
1804,ARGILLIT,0
1805,ARGILLIT,0
1806,ARGILLIT,0
1807,ARGILLIT,0
1808,ARGILLIT,0
1809,ARGILLIT,0
1810,ARGILLIT,0
1811,ARGILLIT,0
1812,ARGILLIT,0
1813,ARGILLIT,0
1814,ARGILLIT,0
1815,ARGILLIT,0
1816,ARGILLIT,0
1817,ARGILLIT,0
1818,ARGILLIT,0
1819,ARGILLIT,0
1820,ARGILLIT,0
1821,ARGILLIT,0
1822,ARGILLIT,0
1823,ARGILLIT,0
1824,ARGILLIT,0
1825,ARGILLIT,0
1826,ARGILLIT,0
1827,ARGILLIT,0
1828,ARGILLIT,0
1829,ARGILLIT,0
1830,ARGILLIT,0
1831,ARGILLIT,0
1832,ARGILLIT,0
1833,ARGILLIT,0
1834,ARGILLIT,0
1835,ARGILLIT,0
1836,ARGILLIT,0
1837,ARGILLIT,0
1838,ARGILLIT,0
1839,ARGILLIT,0
1840,ARGILLIT,0
1841,ARGILLIT,0
1842,ARGILLIT,0
1843,ARGILLIT,0
1844,ARGILLIT,0
1845,ARGILLIT,0
1846,ARGILLIT,0
1847,ARGILLIT,0
1848,ARGILLIT,0
1849,ARGILLIT,0
1850,ARGILLIT,0
1851,ARGILLIT,0
1852,ARGILLIT,0
1853,ARGILLIT,0
1854,ARGILLIT,0
1855,ARGILLIT,0
1856,ARGILLIT,0
1857,ARGILLIT,0
1858,ARGILLIT,0
1859,ARGILLIT,0
1860,ARGILLIT,0
1861,ARGILLIT,0
1862,ARGILLIT,0
1863,ARGILLIT,0
1864,ARGILLIT,0
1865,ARGILLIT,0
1866,ARGILLIT,0
1867,ARGILLIT,0
1868,ARGILLIT,0
1869,ARGILLIT,0
1870,ARGILLIT,0
1871,ARGILLIT,0
1872,ARGILLIT,0
1873,ARGILLIT,0
1874,ARGILLIT,0
1875,ARGILLIT,0
1876,ARGILLIT,0
1877,ARGILLIT,0
1878,ARGILLIT,0
1879,ARGILLIT,0
1880,ARGILLIT,0
1881,ARGILLIT,0
1882,ARGILLIT,0
1883,ARGILLIT,0
1884,ARGILLIT,0
1885,ARGILLIT,0
1886,ARGILLIT,0
1887,ARGILLIT,0
1888,ARGILLIT,0
1889,ARGILLIT,0
1890,ARGILLIT,0
1891,ARGILLIT,0
1892,ARGILLIT,0
1893,ARGILLIT,0
1894,ARGILLIT,0
1895,ARGILLIT,0
1896,ARGILLIT,0
1897,ARGILLIT,0
1898,ARGILLIT,0
1899,ARGILLIT,0
1900,ARGILLIT,0
1901,ARGILLIT,0
1902,ARGILLIT,0
1903,ARGILLIT,0
1904,ARGILLIT,0
1905,ARGILLIT,0
1906,ARGILLIT,0
1907,ARGILLIT,0
1908,ARGILLIT,0
1909,ARGILLIT,0
1910,ARGILLIT,0
1911,ARGILLIT,0
1912,ARGILLIT,0
1913,ARGILLIT,0
1914,ARGILLIT,0
1915,ARGILLIT,0
1916,ARGILLIT,0
1917,ARGILLIT,0
1918,ARGILLIT,0
1919,ARGILLIT,0
1920,ARGILLIT,0
1921,ARGILLIT,0
1922,ARGILLIT,0
1923,ARGILLIT,0
1924,ARGILLIT,0
1925,ARGILLIT,0
1926,ARGILLIT,0
1927,ARGILLIT,0
1928,ARGILLIT,0
1929,ARGILLIT,0
1930,ARGILLIT,0
1931,ARGILLIT,0
1932,ARGILLIT,0
1933,ARGILLIT,0
1934,ARGILLIT,0
1935,ARGILLIT,0
1936,ARGILLIT,0
1937,ARGILLIT,0
1938,ARGILLIT,0
1939,ARGILLIT,0
1940,ARGILLIT,0
1941,ARGILLIT,0
1942,ARGILLIT,0
1943,ARGILLIT,0
1944,ARGILLIT,0
1945,ARGILLIT,0
1946,ARGILLIT,0
1947,ARGILLIT,0
1948,ARGILLIT,0
1949,ARGILLIT,0
1950,ARGILLIT,0
1951,ARGILLIT,0
1952,ARGILLIT,0
1953,ARGILLIT,0
1954,ARGILLIT,0
1955,ARGILLIT,0
1956,ARGILLIT,0
1957,ARGILLIT,0
1958,ARGILLIT,0
1959,ARGILLIT,0
1960,ARGILLIT,0
1961,ARGILLIT,0
1962,ARGILLIT,0
1963,ARGILLIT,0
1964,ARGILLIT,0
1965,ARGILLIT,0
1966,ARGILLIT,0
1967,ARGILLIT,0
1968,ARGILLIT,0
1969,ARGILLIT,0
1970,ARGILLIT,0
1971,ARGILLIT,0
1972,ARGILLIT,0
1973,ARGILLIT,0
1974,ARGILLIT,0
1975,ARGILLIT,0
1976,ARGILLIT,0
1977,ARGILLIT,0
1978,ARGILLIT,0
1979,ARGILLIT,0
1980,ARGILLIT,0
1981,ARGILLIT,0
1982,ARGILLIT,0
1983,ARGILLIT,0
1984,ARGILLIT,0
1985,ARGILLIT,0
1986,ARGILLIT,0
1987,ARGILLIT,0
1988,ARGILLIT,0
1989,ARGILLIT,0
1990,ARGILLIT,0
1991,ARGILLIT,0
1992,ARGILLIT,0
1993,ARGILLIT,0
1994,ARGILLIT,0
1995,ARGILLIT,0
1996,ARGILLIT,0
1997,ARGILLIT,0
1998,ARGILLIT,0
1999,ARGILLIT,0
2000,ARGILLIT,0
2001,ARGILLIT,0
2002,ARGILLIT,0
2003,ARGILLIT,0
2004,ARGILLIT,0
2005,ARGILLIT,0
2006,ARGILLIT,0
2007,ARGILLIT,0
2008,ARGILLIT,0
2009,ARGILLIT,0
2010,ARGILLIT,0
2011,ARGILLIT,0
2012,ARGILLIT,0
2013,ARGILLIT,0
2014,ARGILLIT,0
2015,ARGILLIT,0
2016,ARGILLIT,0
2017,ARGILLIT,0
2018,ARGILLIT,0
2019,ARGILLIT,0
2020,ARGILLIT,0
2021,ARGILLIT,0
2022,ARGILLIT,0
2023,ARGILLIT,0
2024,ARGILLIT,0
2025,ARGILLIT,0
2026,ARGILLIT,0
2027,ARGILLIT,0
2028,ARGILLIT,0
2029,ARGILLIT,0
2030,ARGILLIT,0
2031,ARGILLIT,0
2032,ARGILLIT,0
2033,ALEVROLIT,0
2034,SAND,1
2035,SAND,1
2036,SAND,1
2037,SAND,1
2038,SAND,1
2039,SAND,1
2040,SAND,1
2041,SAND,1
2042,SAND,1
2043,SAND,1
2044,ALEVROLIT,0
2045,ALEVROLIT,0
2046,ALEVROLIT,0
2047,ALEVROLIT,0
2048,ALEVROLIT,0
2049,ARGILLIT,0
2050,ARGILLIT,0
2051,ARGILLIT,0
2052,ALEVROLIT,0
2053,ARGILLIT,0
2054,ALEVROLIT,0
2055,ALEVROLIT,0
2056,ARGILLIT,0
2057,ARGILLIT,0
2058,ARGILLIT,0
2059,ARGILLIT,0
2060,ARGILLIT,0
2061,ARGILLIT,0
2062,ARGILLIT,0
2063,ARGILLIT,0
2064,ARGILLIT,0
2065,ARGILLIT,0
2066,ARGILLIT,0
2067,ARGILLIT,0
2068,ARGILLIT,0
2069,ARGILLIT,0
2070,ARGILLIT,0
2071,ARGILLIT,0
2072,ARGILLIT,0
2073,ARGILLIT,0
2074,ARGILLIT,0
2075,ARGILLIT,0
2076,ARGILLIT,0
2077,ARGILLIT,0
2078,ARGILLIT,0
2079,ARGILLIT,0
2080,ARGILLIT,0
2081,ARGILLIT,0
2082,ARGILLIT,0
2083,ARGILLIT,0
2084,ARGILLIT,0
2085,ARGILLIT,0
2086,ARGILLIT,0
2087,DENSE,0
2088,DENSE,0
2089,DENSE,0
2090,DENSE,0
2091,DENSE,0
2092,DENSE,0
2093,DENSE,0
2094,DENSE,0
2095,DENSE,0
2096,DENSE,0
2097,DENSE,0
2098,DENSE,0
2099,SAND,1
2100,ARGILLIT,0
2101,ALEVROLIT,0
2102,ARGILLIT,0
2103,ARGILLIT,0
2104,ARGILLIT,0
2105,ARGILLIT,0
2106,ARGILLIT,0
2107,ARGILLIT,0
2108,ARGILLIT,0
2109,ARGILLIT,0
2110,ARGILLIT,0
2111,ALEVROLIT,0
2112,ARGILLIT,0
2113,ARGILLIT,0
2114,ARGILLIT,0
2115,ARGILLIT,0
2116,ARGILLIT,0
2117,ALEVROLIT,0
2118,ALEVROLIT,0
2119,ALEVROLIT,0
2120,ALEVROLIT,0
2121,ALEVROLIT,0
2122,ARGILLIT,0
2123,ARGILLIT,0
2124,ARGILLIT,0
2125,ARGILLIT,0
2126,ARGILLIT,0
2127,ARGILLIT,0
2128,ARGILLIT,0
2129,ARGILLIT,0
2130,ARGILLIT,0
2131,ARGILLIT,0
2132,ARGILLIT,0
2133,ARGILLIT,0
2134,ARGILLIT,0
2135,ARGILLIT,0
2136,ARGILLIT,0
2137,ARGILLIT,0
2138,ARGILLIT,0
2139,ARGILLIT,0
2140,ARGILLIT,0
2141,ARGILLIT,0
2142,ARGILLIT,0
2143,ARGILLIT,0
2144,ARGILLIT,0
2145,ARGILLIT,0
2146,ARGILLIT,0
2147,ARGILLIT,0
2148,ARGILLIT,0
2149,ARGILLIT,0
2150,ARGILLIT,0
2151,ARGILLIT,0
2152,ARGILLIT,0
2153,ARGILLIT,0
2154,ARGILLIT,0
2155,ARGILLIT,0
2156,ARGILLIT,0
2157,ARGILLIT,0
2158,ARGILLIT,0
2159,ARGILLIT,0
2160,ARGILLIT,0
2161,ARGILLIT,0
2162,ARGILLIT,0
2163,ARGILLIT,0
2164,ARGILLIT,0
2165,ARGILLIT,0
2166,ARGILLIT,0
2167,ARGILLIT,0
2168,ARGILLIT,0
2169,ARGILLIT,0
2170,ARGILLIT,0
2171,ARGILLIT,0
2172,ARGILLIT,0
2173,ARGILLIT,0
2174,ARGILLIT,0
2175,ARGILLIT,0
2176,ARGILLIT,0
2177,ARGILLIT,0
2178,ARGILLIT,0
2179,ARGILLIT,0
2180,ARGILLIT,0
2181,ARGILLIT,0
2182,ARGILLIT,0
2183,ARGILLIT,0
2184,ARGILLIT,0
2185,ARGILLIT,0
2186,ARGILLIT,0
2187,ARGILLIT,0
2188,ARGILLIT,0
2189,ARGILLIT,0
2190,ARGILLIT,0
2191,ARGILLIT,0
2192,ARGILLIT,0
2193,ARGILLIT,0
2194,ARGILLIT,0
2195,ARGILLIT,0
2196,ARGILLIT,0
2197,ARGILLIT,0
2198,ARGILLIT,0
2199,ARGILLIT,0
2200,ARGILLIT,0
2201,ARGILLIT,0
2202,ARGILLIT,0
2203,ARGILLIT,0
2204,ARGILLIT,0
2205,ARGILLIT,0
2206,ARGILLIT,0
2207,ARGILLIT,0
2208,ARGILLIT,0
2209,ARGILLIT,0
2210,ARGILLIT,0
2211,ARGILLIT,0
2212,ARGILLIT,0
2213,ARGILLIT,0
2214,ARGILLIT,0
2215,ARGILLIT,0
2216,ARGILLIT,0
2217,ARGILLIT,0
2218,DENSE,0
2219,DENSE,0
2220,DENSE,0
2221,DENSE,0
2222,DENSE,0
2223,DENSE,0
2224,DENSE,0
2225,DENSE,0
2226,DENSE,0
2227,DENSE,0
2228,DENSE,0
2229,DENSE,0
2230,SAND,1
2231,ARGILLIT,0
2232,SAND,1
2233,SAND,1
2234,SAND,1
2235,ARGILLIT,0
2236,SAND,1
2237,SAND,1
2238,SAND,1
2239,ARGILLIT,0
2240,ARGILLIT,0
2241,SAND,1
2242,SAND,1
2243,SAND,1
2244,SAND,1
2245,ARGILLIT,0
2246,ARGILLIT,0
2247,ARGILLIT,0
2248,ARGILLIT,0
2249,ARGILLIT,0
2250,SAND,1
2251,ARGILLIT,0
2252,ARGILLIT,0
2253,ARGILLIT,0
2254,ARGILLIT,0
2255,SAND,1
2256,SAND,1
2257,SAND,1
2258,SAND,1
2259,SAND,1
2260,SAND,1
2261,SAND,1
2262,SAND,1
2263,SAND,1
2264,SAND,1
2265,SAND,1
2266,SAND,1
2267,SAND,1
2268,SAND,1
2269,SAND,1
2270,SAND,1
2271,SAND,1
2272,SAND,1
2273,SAND,1
2274,SAND,1
2275,SAND,1
2276,SAND,1
2277,SAND,1
2278,SAND,1
2279,SAND,1
2280,SAND,1
2281,SAND,1
2282,SAND,1
2283,SAND,1
2284,SAND,1
2285,SAND,1
2286,SAND,1
2287,SAND,1
2288,SAND,1
2289,SAND,1
2290,SAND,1
2291,SAND,1
2292,SAND,1
2293,SAND,1
2294,ARGILLIT,0
2295,ARGILLIT,0
2296,SAND,1
2297,ARGILLIT,0
2298,ARGILLIT,0
2299,ARGILLIT,0
2300,ARGILLIT,0
2301,ARGILLIT,0
2302,ARGILLIT,0
2303,ARGILLIT,0
2304,ARGILLIT,0
2305,ARGILLIT,0
2306,ARGILLIT,0
2307,ARGILLIT,0
2308,ARGILLIT,0
2309,ARGILLIT,0
2310,ARGILLIT,0
2311,ARGILLIT,0
2312,ARGILLIT,0
2313,ARGILLIT,0
2314,ARGILLIT,0
2315,ARGILLIT,0
2316,ARGILLIT,0
2317,ARGILLIT,0
2318,ARGILLIT,0
2319,ARGILLIT,0
2320,ARGILLIT,0
2321,ARGILLIT,0
2322,ARGILLIT,0
2323,ARGILLIT,0
2324,ARGILLIT,0
2325,ARGILLIT,0
2326,ARGILLIT,0
2327,ARGILLIT,0
2328,ARGILLIT,0
2329,ARGILLIT,0
2330,ARGILLIT,0
2331,ARGILLIT,0
2332,ARGILLIT,0
2333,ARGILLIT,0
2334,ALEVROLIT,0
2335,ARGILLIT,0
2336,ARGILLIT,0
2337,ARGILLIT,0
2338,ARGILLIT,0
2339,ALEVROLIT,0
2340,ARGILLIT,0
2341,ARGILLIT,0
2342,ALEVROLIT,0
2343,ARGILLIT,0
2344,ARGILLIT,0
2345,ALEVROLIT,0
2346,ARGILLIT,0
2347,ARGILLIT,0
2348,ARGILLIT,0
2349,ARGILLIT,0
2350,ARGILLIT,0
2351,ARGILLIT,0
2352,ARGILLIT,0
2353,ARGILLIT,0
2354,ALEVROLIT,0
2355,ARGILLIT,0
2356,ARGILLIT,0
2357,ARGILLIT,0
2358,ARGILLIT,0
2359,ARGILLIT,0
2360,ARGILLIT,0
2361,ARGILLIT,0
2362,ARGILLIT,0
2363,ALEVROLIT,0
2364,ARGILLIT,0
2365,ARGILLIT,0
2366,ALEVROLIT,0
2367,ALEVROLIT,0
2368,ARGILLIT,0
2369,ARGILLIT,0
2370,ARGILLIT,0
2371,ARGILLIT,0
2372,ARGILLIT,0
2373,ARGILLIT,0
2374,ARGILLIT,0
2375,ARGILLIT,0
2376,ARGILLIT,0
2377,ARGILLIT,0
2378,ARGILLIT,0
2379,ARGILLIT,0
2380,ARGILLIT,0
2381,ALEVROLIT,0
2382,ARGILLIT,0
2383,ARGILLIT,0
2384,ARGILLIT,0
2385,ARGILLIT,0
2386,ARGILLIT,0
2387,ARGILLIT,0
2388,ALEVROLIT,0
2389,ALEVROLIT,0
2390,ARGILLIT,0
2391,DENSE,0
2392,ALEVROLIT,0
2393,ARGILLIT,0
2394,ARGILLIT,0
2395,ALEVROLIT,0
2396,ARGILLIT,0
2397,SAND,1
2398,SAND,1
2399,SAND,1
2400,SAND,1
2401,SAND,1
2402,SAND,1
2403,SAND,1
2404,SAND,1
2405,SAND,1
2406,SAND,1
2407,SAND,1
2408,SAND,1
